tree_sample_id	alignment_length	missing_sites	missing_fraction	alignment_qc_pass
CHN__SAMN44583820	4086189	381924	0.09346704227337502	True
CHN__SAMN44583821	4086189	381786	0.09343326997356216	True
CHN__SAMN44583822	4086189	382037	0.09349469640293193	True
CHN__SAMN44583823	4086189	382431	0.09359111876616573	True
CHN__SAMN44583824	4086189	382407	0.09358524532272001	True
CHN__SAMN44583825	4086189	381874	0.09345480593286312	True
CHN__SAMN44583826	4086189	382006	0.09348710987181455	True
CHN__SAMN44583827	4086189	381898	0.09346067937630884	True
CHN__SAMN44583828	4086189	382015	0.09348931241310669	True
CHN__SAMN44583829	4086189	381688	0.09340928674615882	True
CHN__SAMN44583830	4086189	381821	0.0934418354119205	True
CHN__SAMN44583831	4086189	381995	0.09348441787690193	True
CHN__SAMN44583832	4086189	382110	0.0935125614600793	True
CHN__SAMN45156018	4086189	382079	0.09350497492896193	True
CHN__SAMN45156024	4086189	383310	0.09380623363236502	True
CHN__SAMN45156025	4086189	382681	0.09365230046872526	True
CHN__SAMN45156026	4086189	382580	0.09362758306089121	True
CHN__SAMN45156027	4086189	384012	0.09397803185315216	True
CHN__SAMN45156028	4086189	387428	0.09481401863692551	True
CHN__SAMN45156030	4086189	384913	0.09419853070917669	True
CHN__SAMN50152046	4086189	388800	0.09514978382057218	True
CHN__SAMN50152047	4086189	387398	0.09480667683261837	True
CHN__SAMN50152049	4086189	391025	0.09569430097335194	True
CHN__SAMN50152051	4086189	391220	0.09574202270134838	True
CHN__SAMN50152052	4086189	391442	0.09579635205322123	True
CHN__SAMN50152053	4086189	390661	0.09560522041442528	True
CHN__SAMN50152054	4086189	383384	0.09382434341632265	True
CHN__SAMN50152056	4086189	383349	0.09381577797796431	True
CHN__SAMN40924133	4086189	381731	0.09341980999899907	True
CHN__SAMN40924154	4086189	382009	0.09348784405224526	True
CHN__SAMN43024010	4086189	393671	0.09634184811324195	True
CHN__SAMN43024011	4086189	390871	0.09565661304457528	True
CHN__SAMN43024012	4086189	387486	0.09482821279191932	True
CHN__SAMN43024013	4086189	386813	0.09466351164862907	True
CHN__SAMN43024014	4086189	386813	0.09466351164862907	True
CHN__SAMN43024015	4086189	391125	0.09571877365437576	True
CHN__SAMN43024016	4086189	393457	0.09628947657585099	True
CHN__SAMN43024017	4086189	408175	0.09989136576893531	True
CHN__SAMN43024018	4086189	399905	0.09786747504826625	True
CHN__SAMN43024019	4086189	395962	0.09690251723549743	True
CHN__SAMN43024020	4086189	389886	0.09541555713649075	True
CHN__SAMN43024021	4086189	386157	0.09450297086111288	True
CHN__SAMN43024023	4086189	399768	0.09783394747526362	True
CHN__SAMN43024024	4086189	397557	0.0972928564978272	True
CHN__SAMN43024025	4086189	398117	0.09742990351156053	True
CHN__SAMN43024027	4086189	395941	0.09689737797248243	True
CHN__SAMN43024031	4086189	397454	0.09726764963637267	True
CHN__SAMN43024032	4086189	392883	0.09614900338677433	True
CHN__SAMN43024034	4086189	397143	0.09719153959838862	True
CHN__SAMN44583833	4086189	382507	0.09360971800374383	True
CHN__SAMN44583834	4086189	382556	0.0936217096174455	True
CHN__SAMN44583835	4086189	381919	0.09346581863932384	True
CHN__SAMN44583837	4086189	381848	0.09344844303579693	True
CHN__SAMN44583838	4086189	381871	0.09345407175243241	True
CHN__SAMN44583839	4086189	382048	0.09349738839784455	True
CHN__SAMN44583840	4086189	382274	0.09355269665695835	True
CHN__SAMN44583843	4086189	382090	0.09350766692387455	True
CHN__SAMN44583845	4086189	382185	0.09353091597084716	True
CHN__SAMN44583846	4086189	381704	0.09341320237512264	True
CHN__SAMN44583859	4086189	382063	0.09350105929999812	True
CHN__SAMN44583863	4086189	381844	0.09344746412855597	True
CHN__SAMN44583865	4086189	381660	0.09340243439547216	True
CHN__SAMN44583870	4086189	381810	0.09343914341700787	True
CHN__SAMN44583871	4086189	381904	0.09346214773717026	True
CHN__SAMN44583872	4086189	381769	0.09342910961778811	True
CHN__SAMN44583886	4086189	381852	0.09344942194303787	True
CHN__SAMN44583912	4086189	385184	0.09426485167475121	True
CHN__SAMN44583924	4086189	383960	0.09396530605901979	True
CHN__SAMN44583927	4086189	388797	0.09514904964014147	True
CHN__SAMN44583945	4086189	384335	0.09405707861285907	True
CHN__SAMN44583946	4086189	383909	0.09395282499169764	True
CHN__SAMN44583959	4086189	387785	0.09490138610818051	True
CHN__SAMN44583972	4086189	383730	0.09390901889266502	True
CHN__SAMN44584005	4086189	381848	0.09344844303579693	True
CHN__SAMN44584012	4086189	381679	0.09340708420486668	True
CHN__SAMN44584022	4086189	381704	0.09341320237512264	True
CHN__SAMN44584026	4086189	381848	0.09344844303579693	True
CHN__SAMN44584033	4086189	381838	0.09344599576769454	True
CHN__SAMN44584039	4086189	381827	0.09344330377278193	True
CHN__SAMN44584040	4086189	381904	0.09346214773717026	True
CHN__SAMN44584044	4086189	381704	0.09341320237512264	True
CHN__SAMN44584067	4086189	381713	0.09341540491641478	True
CHN__SAMN44584068	4086189	381695	0.0934109998338305	True
CHN__SAMN44584073	4086189	381688	0.09340928674615882	True
CHN__SAMN44584075	4086189	381845	0.09344770885536621	True
CHN__SAMN44584082	4086189	381823	0.09344232486554097	True
CHN__SAMN44584094	4086189	381679	0.09340708420486668	True
CHN__SAMN44584104	4086189	382135	0.09351867963033526	True
CHN__SAMN44590209	4086189	381823	0.09344232486554097	True
CHN__SAMN44590214	4086189	381848	0.09344844303579693	True
CHN__SAMN44590219	4086189	381845	0.09344770885536621	True
CHN__SAMN44590224	4086189	381836	0.09344550631407407	True
CHN__SAMN44590233	4086189	381846	0.09344795358217645	True
CHN__SAMN44590238	4086189	381671	0.09340512639038479	True
CHN__SAMN44590242	4086189	381838	0.09344599576769454	True
CHN__SAMN44590252	4086189	381828	0.09344354849959216	True
CHN__SAMN44590257	4086189	384430	0.0940803276598317	True
CHN__SAMN44590261	4086189	381684	0.09340830783891788	True
CHN__SAMN44590265	4086189	381694	0.09341075510702025	True
CHN__SAMN44590268	4086189	381844	0.09344746412855597	True
CHN__SAMN44590275	4086189	381848	0.09344844303579693	True
CHN__SAMN44590276	4086189	381848	0.09344844303579693	True
CHN__SAMN44590282	4086189	381694	0.09341075510702025	True
CHN__SAMN44590283	4086189	381705	0.09341344710193288	True
CHN__SAMN44590291	4086189	381848	0.09344844303579693	True
CHN__SAMN44590292	4086189	381687	0.09340904201934859	True
CHN__SAMN44590294	4086189	381695	0.0934109998338305	True
CHN__SAMN44590295	4086189	381690	0.0934097761997793	True
CHN__SAMN44590307	4086189	381835	0.09344526158726382	True
CHN__SAMN44590310	4086189	381679	0.09340708420486668	True
CHN__SAMN44590311	4086189	381702	0.09341271292150216	True
CHN__SAMN44590312	4086189	381670	0.09340488166357454	True
CHN__SAMN44590314	4086189	381858	0.0934508903038993	True
CHN__SAMN45156031	4086189	384731	0.09415399042971336	True
CHN__SAMN45156034	4086189	388107	0.09498018814107717	True
CHN__SAMN45156054	4086189	381628	0.09339460313754454	True
CHN__SAMN45156057	4086189	382661	0.0936474059325205	True
CHN__SAMN45156063	4086189	381964	0.09347683134578455	True
CHN__SAMN45156066	4086189	381562	0.09337845116806882	True
CHN__SAMN50152057	4086189	384016	0.09397901076039313	True
CHN__SAMN50152059	4086189	383875	0.09394450428014955	True
CHN__SAMN50152066	4086189	390488	0.09556288267625408	True
CHN__SAMN50152069	4086189	392424	0.09603667378087503	True
CHN__SAMN50152080	4086189	384816	0.0941747922085836	True
CHN__SAMN50152085	4086189	384582	0.09411752613498789	True
CHN__SAMN50152092	4086189	386488	0.0945839754353017	True
CHN__SAMN50152101	4086189	388521	0.09508150504051574	True
FRA__SAMEA751372	4086189	386638	0.09462068445683741	True
FRA__SAMN03366100	4086189	407362	0.09969240287221173	True
FRA__SAMN03491902	4086189	382370	0.09357619043074121	True
FRA__SAMN03491903	4086189	382598	0.0936319881434755	True
FRA__SAMEA4700352	4086189	382737	0.0936660051700986	True
FRA__SAMN09862835	4086189	382737	0.0936660051700986	True
FRA__SAMEA115874185	4086189	388454	0.09506510834422979	True
FRA__SAMEA115874186	4086189	797758	0.1952327706819239	True
FRA__SAMEA115874187	4086189	794766	0.19450054806569153	True
FRA__SAMEA115874188	4086189	813144	0.19899813738424726	True
FRA__SAMEA115874189	4086189	795546	0.19469143497767724	True
FRA__SAMEA115874190	4086189	385053	0.09423279246261003	True
FRA__SAMEA115874191	4086189	809862	0.19819494399304585	True
FRA__SAMEA115874193	4086189	730300	0.17872398951688237	True
FRA__SAMEA115874194	4086189	745552	0.1824565628266338	True
FRA__SAMEA115874195	4086189	816851	0.1999053396697999	True
FRA__SAMEA115874196	4086189	784571	0.19200555823531412	True
FRA__SAMEA115874197	4086189	773963	0.1894094962323084	True
FRA__SAMEA115874198	4086189	383038	0.09373966793998026	True
FRA__SAMEA115874199	4086189	800191	0.1958281910112332	True
FRA__SAMEA115874200	4086189	770746	0.18862221008377245	True
FRA__SAMEA115874201	4086189	383605	0.09387842804138526	True
FRA__SAMEA115874203	4086189	384075	0.09399344964219716	True
FRA__SAMEA115874206	4086189	785609	0.19225958466434126	True
FRA__SAMEA115874207	4086189	782041	0.19138639940541174	True
FRA__SAMEA115874208	4086189	774353	0.18950493968830126	True
FRA__SAMEA115874210	4086189	769925	0.18842128937256697	True
FRA__SAMEA115874211	4086189	383368	0.09382042778735883	True
FRA__SAMEA115874212	4086189	387026	0.09471563845920979	True
FRA__SAMEA115874213	4086189	392638	0.096089045318266	True
FRA__SAMEA115874214	4086189	768869	0.18816285786095552	True
FRA__SAMEA115874215	4086189	383718	0.09390608217094217	True
FRA__SAMEA115874216	4086189	385846	0.09442686082312883	True
FRA__SAMEA115874217	4086189	779531	0.19077213511171412	True
FRA__SAMEA115874218	4086189	787024	0.1926058731008282	True
FRA__SAMEA115874219	4086189	384480	0.09409256400034359	True
FRA__SAMEA115874220	4086189	783263	0.1916854555675227	True
FRA__SAMEA115874222	4086189	816214	0.19974944869167824	True
FRA__SAMEA115874223	4086189	806088	0.19727134501120727	True
FRA__SAMEA115874224	4086189	762202	0.18653126421709812	True
FRA__SAMEA115874225	4086189	793752	0.1942523950801101	True
FRA__SAMEA115874226	4086189	385318	0.09429764506732312	True
FRA__SAMEA115874228	4086189	387548	0.09484338585415408	True
FRA__SAMEA115874229	4086189	384708	0.09414836171307789	True
FRA__SAMEA115874235	4086189	384814	0.09417430275496312	True
FRA__SAMEA115874237	4086189	793526	0.1941970868209963	True
FRA__SAMEA115874240	4086189	764785	0.18716339356794315	True
FRA__SAMEA115874241	4086189	390844	0.09565000542069885	True
FRA__SAMEA115874242	4086189	393762	0.09636411825297361	True
FRA__SAMEA115874243	4086189	795728	0.19473597525714056	True
FRA__SAMEA115874245	4086189	814040	0.1992174126062206	True
FRA__SAMEA115874248	4086189	393154	0.09621532435234885	True
FRA__SAMEA115874249	4086189	732753	0.1793243043823964	True
FRA__SAMEA117615782	4086189	382553	0.09362097543701478	True
FRA__SAMEA117615783	4086189	385874	0.0944337131738155	True
FRA__SAMEA117615784	4086189	382020	0.09349053604715787	True
FRA__SAMEA117615785	4086189	383681	0.09389702727896336	True
FRA__SAMEA117615786	4086189	384492	0.09409550072206645	True
FRA__SAMN42490576	4086189	381801	0.09343694087571573	True
JPN__SAMN04875532	4086189	332294	0.08132125068125826	True
JPN__SAMN03249374	4086189	332268	0.08131488778419206	True
JPN__SAMN09862822	4086189	332790	0.08144263517913636	True
JPN__SAMEA41263168	4086189	383928	0.09395747480109216	True
JPN__SAMEA41187418	4086189	385068	0.0942364633647636	True
JPN__SAMEA41296918	4086189	382860	0.09369610656775788	True
JPN__SAMEA41211418	4086189	383177	0.09377368496660335	True
JPN__SAMEA41286418	4086189	383295	0.09380256273021145	True
JPN__SAMEA751448	4086189	396677	0.09707749690481766	True
JPN__SAMEA41226418	4086189	364084	0.08910111597872737	True
JPN__SAMEA41241418	4086189	382854	0.09369463820689646	True
JPN__SAMEA41249668	4086189	382293	0.09355734646635287	True
JPN__SAMEA41188918	4086189	382045	0.09349665421741384	True
JPN__SAMEA751489	4086189	336569	0.08236745779502612	True
JPN__SAMEA41194168	4086189	382157	0.0935240636201605	True
JPN__SAMEA41214418	4086189	382398	0.09358304278142787	True
JPN__SAMEA41218168	4086189	393094	0.09620064074373456	True
JPN__SAMEA41218918	4086189	384526	0.09410382143361455	True
JPN__SAMD00570793	4086189	381578	0.09338236679703264	True
JPN__SAMEA41224918	4086189	383016	0.09373428395015503	True
JPN__SAMEA41227918	4086189	390533	0.0955738953827148	True
JPN__SAMEA41231668	4086189	382294	0.09355759119316312	True
JPN__SAMEA751127	4086189	383403	0.09382899322571717	True
JPN__SAMEA41239918	4086189	382881	0.09370124583077288	True
JPN__SAMEA41242918	4086189	382497	0.09360727073564144	True
JPN__SAMEA41240668	4086189	382088	0.09350717747025407	True
JPN__SAMEA41297668	4086189	382787	0.0936782415106105	True
JPN__SAMEA41307418	4086189	383264	0.09379497619909408	True
JPN__SAMD00328188	4086189	381816	0.0934406117778693	True
JPN__SAMD00328195	4086189	382075	0.09350399602172098	True
JPN__SAMEA41257168	4086189	383480	0.0938478371901055	True
JPN__SAMD00328201	4086189	381703	0.0934129576483124	True
JPN__SAMEA41264668	4086189	402877	0.09859480312829387	True
JPN__SAMEA41323168	4086189	382002	0.09348613096457359	True
JPN__SAMD00549621	4086189	381842	0.0934469746749355	True
JPN__SAMD00549631	4086189	382271	0.09355196247652764	True
JPN__SAMD00328237	4086189	363540	0.08896798459395784	True
JPN__SAMD00549575	4086189	363357	0.08892319958768427	True
JPN__SAMD00549636	4086189	381932	0.09346900008785693	True
JPN__SAMD00872997	4086189	382970	0.09372302651688406	True
JPN__SAMD00570813	4086189	383896	0.09394964354316455	True
JPN__SAMD00885979	4086189	381608	0.09338970860133979	True
JPN__SAMD00885980	4086189	381648	0.0933994976737493	True
JPN__SAMD00892034	4086189	381698	0.09341173401426121	True
JPN__SAMD00920271	4086189	671383	0.16430542003808438	True
JPN__SAMD00920272	4086189	688349	0.16845745510058394	True
JPN__SAMD00920273	4086189	703666	0.17220593565300088	True
JPN__SAMD00920274	4086189	381878	0.09345578484010407	True
JPN__SAMD00920275	4086189	649782	0.15901907621013125	True
JPN__SAMD00920276	4086189	651080	0.1593367316098203	True
JPN__SAMD00920279	4086189	381563	0.09337869589487907	True
JPN__SAMD00920280	4086189	753443	0.18438770208622263	True
JPN__SAMD01593369	4086189	381553	0.09337624862677668	True
JPN__SAMD01593370	4086189	381551	0.09337575917315621	True
JPN__SAMD01593371	4086189	381551	0.09337575917315621	True
JPN__SAMD01593372	4086189	382135	0.09351867963033526	True
JPN__SAMD01593373	4086189	381551	0.09337575917315621	True
JPN__SAMD01593374	4086189	381552	0.09337600389996645	True
JPN__SAMD00892035	4086189	381681	0.09340757365848716	True
JPN__SAMD00892036	4086189	381572	0.09338089843617121	True
JPN__SAMD00892038	4086189	384954	0.09420856450839646	True
JPN__SAMD00892039	4086189	381541	0.09337331190505382	True
JPN__SAMD00892040	4086189	381552	0.09337600389996645	True
JPN__SAMD00892042	4086189	381646	0.09339900822012882	True
JPN__SAMD00892045	4086189	381574	0.09338138788979168	True
JPN__SAMD00892046	4086189	381860	0.09345137975751978	True
JPN__SAMD00892047	4086189	381609	0.09338995332815002	True
JPN__SAMD00892048	4086189	381642	0.09339802931288788	True
JPN__SAMD00892049	4086189	381551	0.09337575917315621	True
JPN__SAMD00892050	4086189	381642	0.09339802931288788	True
JPN__SAMD00892052	4086189	381551	0.09337575917315621	True
JPN__SAMD00892053	4086189	381643	0.09339827403969811	True
JPN__SAMD00920281	4086189	687694	0.168297159039878	True
JPN__SAMD00920282	4086189	631688	0.15459098930568313	True
JPN__SAMD01593375	4086189	381551	0.09337575917315621	True
JPN__SAMD01593376	4086189	381552	0.09337600389996645	True
JPN__SAMD01697899	4086189	381571	0.09338065370936097	True
JPN__SAMD01697901	4086189	383121	0.09375998026523003	True
JPN__SAMD01697902	4086189	776739	0.19008885785752935	True
JPN__SAMD01697903	4086189	381555	0.09337673808039716	True
JPN__SAMD01697906	4086189	807813	0.197693498758868	True
JPN__SAMD01697907	4086189	381551	0.09337575917315621	True
JPN__SAMD01697909	4086189	381822	0.09344208013873073	True
JPN__SAMD01697911	4086189	381716	0.0934161390968455	True
JPN__SAMD01697912	4086189	703836	0.17224753921074135	True
JPN__SAMD01697913	4086189	381784	0.09343278051994168	True
JPN__SAMD01697914	4086189	711785	0.17419287262532399	True
JPN__SAMD01697915	4086189	381781	0.09343204633951097	True
JPN__SAMD01697916	4086189	381951	0.09347364989725145	True
JPN__SAMD01697917	4086189	381651	0.09340023185418002	True
JPN__SAMD01697918	4086189	381745	0.0934232361743424	True
JPN__SAMD01697919	4086189	385399	0.0943174679389524	True
JPN__SAMD01697920	4086189	381790	0.09343424888080311	True
JPN__SAMD01697925	4086189	381708	0.09341418128236359	True
JPN__SAMD01697929	4086189	810160	0.19826787258249678	True
JPN__SAMD01697933	4086189	381648	0.0933994976737493	True
JPN__SAMD01697934	4086189	796379	0.19489529241060558	True
JPN__SAMD01797761	4086189	669733	0.16390162080119153	True
JPN__SAMD01797762	4086189	637775	0.15608064139960243	True
JPN__SAMD01797763	4086189	381555	0.09337673808039716	True
JPN__SAMD01797764	4086189	638726	0.15631337659613884	True
ARG__SAMEA751134	4086189	385022	0.09422520593149264	True
AUT__SAMN15396157	4086189	489646	0.11982950372584332	True
AUT__SAMN29408379	4086189	573511	0.14035351766646134	True
AUT__SAMN15702625	4086189	366252	0.08963168370332356	True
AUT__SAMN15396194	4086189	464519	0.11368025316499066	True
AUT__SAMN15396214	4086189	387475	0.0948255207970067	True
AUT__SAMN15396105	4086189	531373	0.1300412193366484	True
AUT__SAMN15396117	4086189	488482	0.11954464171872618	True
AUT__SAMN15396122	4086189	546261	0.1336847120874732	True
AUT__SAMN15396159	4086189	463636	0.11346415939155041	True
AUT__SAMN15396107	4086189	468238	0.11459039217226615	True
AUT__SAMN15396108	4086189	477615	0.11688519547186878	True
AUT__SAMN15396109	4086189	504466	0.12345635505357193	True
AUT__SAMN15396110	4086189	386210	0.0945159413820555	True
AUT__SAMN15396112	4086189	507698	0.12424731210426146	True
BRA__SAMN05776224	4086189	388822	0.09515516781039741	True
BRA__SAMN05782317	4086189	392148	0.09596912918124932	True
BRA__SAMN05784484	4086189	390616	0.09559420770796456	True
BRA__SAMN02940632	4086189	389874	0.09541262041476789	True
BRA__SAMN05783037	4086189	382919	0.09371054544956192	True
CAN__SAMN06113467	4086189	384546	0.09410871596981932	True
CAN__SAMN06113472	4086189	383284	0.09379987073529883	True
DEU__SAMN22091640	4086189	503316	0.12317491922179812	True
DEU__SAMN43964887	4086189	754702	0.18469581314031241	True
DNK__SAMEA3923585	4086189	388605	0.09510206209257575	True
DNK__SAMEA751162	4086189	364847	0.08928784253493903	True
DNK__SAMEA3923584	4086189	388601	0.09510108318533479	True
DNK__SAMEA751164	4086189	385774	0.09440924049279169	True
DNK__SAMEA8914402	4086189	382480	0.0936031103798674	True
DNK__SAMEA8914404	4086189	637233	0.15594799946845336	True
DNK__SAMEA8914415	4086189	382698	0.09365646082449931	True
DNK__SAMEA8914405	4086189	546555	0.1337566617696832	True
DNK__SAMEA8914410	4086189	639545	0.15651380785372385	True
ESP__SAMN16378546	4086189	426657	0.10441440667575581	True
ESP__SAMN16378544	4086189	435076	0.10647476169115036	True
ESP__SAMN16378549	4086189	454659	0.11126724681604301	True
ESP__SAMN16378550	4086189	425204	0.10405881862047986	True
ESP__SAMN16378551	4086189	437920	0.1071707647394675	True
ESP__SAMN16378322	4086189	415897	0.10178114619759389	True
ESP__SAMN16378558	4086189	406795	0.09955364277080674	True
ESP__SAMN16378352	4086189	462379	0.11315653779108113	True
ESP__SAMN16378570	4086189	462242	0.11312301021807851	True
ESP__SAMN16378565	4086189	420683	0.10295240871139343	True
ESP__SAMN16378366	4086189	382112	0.09351305091369978	True
ESP__SAMN16378393	4086189	460436	0.1126810335987885	True
ESP__SAMN16378592	4086189	440500	0.1078021599098818	True
ESP__SAMEA8914418	4086189	364104	0.08910601051493212	True
ESP__SAMN16378404	4086189	400314	0.09796756831365362	True
ESP__SAMEA8914438	4086189	628592	0.15383331510118597	True
ESP__SAMN16378420	4086189	408485	0.09996723108010912	True
ESP__SAMN16378598	4086189	387956	0.09494323439273122	True
ESP__SAMN16378425	4086189	423083	0.10353975305596486	True
ESP__SAMN40551704	4086189	388453	0.09506486361741956	True
ESP__SAMN40551705	4086189	388633	0.09510891444326242	True
FIN__SAMEA751152	4086189	387937	0.0949385845833367	True
FIN__SAMEA8914452	4086189	630659	0.15433916541794812	True
FIN__SAMEA8914453	4086189	382987	0.09372718687265812	True
FIN__SAMEA8914454	4086189	602998	0.14756977711995212	True
FIN__SAMEA8914458	4086189	597756	0.146286919180684	True
FIN__SAMEA8914464	4086189	613951	0.15025026987249	True
FIN__SAMEA8914470	4086189	605293	0.14813142514944855	True
FIN__SAMEA8914471	4086189	382906	0.09370736400102883	True
FIN__SAMEA8914472	4086189	383267	0.09379571037952479	True
FIN__SAMEA8914474	4086189	608566	0.14893241599935783	True
FIN__SAMEA8914475	4086189	383161	0.09376976933763954	True
GTM__SAMN08395632	4086189	381541	0.09337331190505382	True
GTM__SAMN08395634	4086189	381541	0.09337331190505382	True
HTI__SAMN08524449	4086189	396415	0.09701337848053529	True
IND__SAMN10525643	4086189	365839	0.08953061153069523	True
IND__SAMN10457989	4086189	396017	0.09691597721006052	True
IND__SAMN19416301	4086189	364779	0.08927120111184285	True
IND__SAMN19416302	4086189	332268	0.08131488778419206	True
IND__SAMN19416303	4086189	357771	0.08755615562569426	True
IND__SAMN19416304	4086189	381542	0.09337355663186407	True
IRL__SAMEA8914479	4086189	637857	0.15610070899804193	True
IRL__SAMEA8914484	4086189	638722	0.1563123976888979	True
IRL__SAMEA8914485	4086189	382691	0.09365474773682764	True
IRL__SAMEA8914488	4086189	664756	0.1626836154666365	True
IRL__SAMEA8914497	4086189	656773	0.1607299613405058	True
IRL__SAMEA8914500	4086189	382833	0.09368949894388146	True
IRL__SAMEA8914501	4086189	664178	0.1625421633703189	True
IRL__SAMEA8914503	4086189	645109	0.15787546782588863	True
IRL__SAMEA8914514	4086189	383834	0.09393447048092979	True
IRN__SAMN12675034	4086189	690133	0.1688940477300487	True
IRN__SAMN12675035	4086189	703323	0.17212199435708922	True
IRN__SAMN12675064	4086189	676459	0.16554765332685298	True
IRN__SAMN12675069	4086189	733221	0.17943883652958784	True
IRN__SAMN12675070	4086189	739371	0.18094390641255215	True
IRN__SAMN12675071	4086189	382290	0.09355661228592216	True
IRN__SAMN12675072	4086189	547704	0.13403785287464676	True
IRN__SAMN12675074	4086189	382040	0.09349543058336264	True
IRN__SAMN12675075	4086189	382976	0.09372449487774549	True
ISR__SAMN05908234	4086189	383695	0.09390045345430668	True
ISR__SAMN05908228	4086189	446199	0.10919685800142871	True
ISR__SAMN05908230	4086189	445500	0.10902579396107229	True
ISR__SAMN05908227	4086189	464167	0.11359410932778684	True
ISR__SAMN05908236	4086189	456813	0.11179438836529589	True
ISR__SAMN05908237	4086189	449272	0.10994890348929039	True
ISR__SAMN05908238	4086189	382771	0.09367432588164669	True
ITA__SAMEA751497	4086189	369021	0.09030933224087286	True
ITA__SAMEA8914521	4086189	508793	0.12451528796147217	True
ITA__SAMEA8914539	4086189	500215	0.12241602138324977	True
ITA__SAMEA8914541	4086189	510057	0.12482462264961312	True
ITA__SAMN03784877	4086189	384304	0.0940494920817417	True
ITA__SAMEA8914518	4086189	386325	0.09454408496523288	True
ITA__SAMEA8914529	4086189	515349	0.12611971692939314	True
ITA__SAMEA8914531	4086189	518674	0.1269334335734348	True
KEN__SAMEA1931748	4086189	341355	0.08353872030882566	True
MEX__SAMN07362432	4086189	383541	0.09386276552553002	True
MEX__SAMN07362433	4086189	383447	0.09383976120536765	True
MEX__SAMN07362434	4086189	384322	0.09405389716432598	True
MEX__SAMN07362435	4086189	383342	0.09381406489029265	True
NLD__SAMEA751360	4086189	337026	0.08247929794730494	True
NLD__SAMN03566780	4086189	381543	0.0933738013586743	True
NLD__SAMN03566781	4086189	381543	0.0933738013586743	True
NLD__SAMN03566785	4086189	381806	0.09343816450976693	True
NLD__SAMN03566787	4086189	381542	0.09337355663186407	True
NLD__SAMEA8914547	4086189	414876	0.1015312801243408	True
NLD__SAMEA8914556	4086189	398390	0.09749671393075553	True
NLD__SAMEA8914562	4086189	381563	0.09337869589487907	True
NLD__SAMEA8914566	4086189	397652	0.09731610554479982	True
NLD__SAMEA8914568	4086189	393151	0.09621459017191814	True
NOR__SAMEA10057869	4086189	659991	0.161517492215852	True
NOR__SAMEA10057881	4086189	382316	0.09356297518298835	True
NOR__SAMEA10057882	4086189	390230	0.09549974315921265	True
NOR__SAMEA10057895	4086189	383597	0.09387647022690336	True
NOR__SAMEA10057896	4086189	384491	0.09409525599525621	True
NOR__SAMEA10057903	4086189	489057	0.11968535963461309	True
NOR__SAMEA10057914	4086189	621358	0.15206296135592356	True
NOR__SAMEA10057937	4086189	467349	0.11437283003796447	True
NOR__SAMEA10057952	4086189	445944	0.109134452664818	True
NOR__SAMEA10057955	4086189	426265	0.10431847376614249	True
NOR__SAMEA10057975	4086189	755855	0.18497798315251693	True
NOR__SAMN03566786	4086189	381544	0.09337404608548454	True
NOR__SAMEA10057987	4086189	425853	0.10421764632032439	True
NOR__SAMEA10057988	4086189	383592	0.09387524659285217	True
NOR__SAMEA10057989	4086189	449130	0.10991415228223658	True
NOR__SAMEA10057995	4086189	472007	0.11551276752005353	True
NOR__SAMEA8914580	4086189	382318	0.09356346463660883	True
NOR__SAMEA8914583	4086189	613423	0.15012105411668428	True
NOR__SAMEA8914585	4086189	610964	0.14951927089030878	True
NOR__SAMEA10058004	4086189	413707	0.10124519448317246	True
NOR__SAMEA10058007	4086189	444504	0.10878204605807514	True
NOR__SAMEA8914588	4086189	382961	0.09372082397559192	True
NOR__SAMEA8914592	4086189	635789	0.15559461395446955	True
NOR__SAMEA10058016	4086189	382864	0.09369708547499883	True
NOR__SAMEA8914600	4086189	660295	0.16159188916616438	True
NOR__SAMEA10058021	4086189	446835	0.10935250425274015	True
NOR__SAMEA10058023	4086189	408837	0.10005337491731293	True
NOR__SAMEA10058036	4086189	382866	0.09369757492861931	True
POL__SAMEA1931348	4086189	369858	0.09051416858104214	True
SWE__SAMEA751314	4086189	366077	0.0895888565115319	True
SWE__SAMEA751294	4086189	387507	0.09483335205493432	True
SWE__SAMN03566783	4086189	381543	0.0933738013586743	True
SWE__SAMN03566784	4086189	381543	0.0933738013586743	True
SWE__SAMEA8914617	4086189	382812	0.09368435968086646	True
SWE__SAMEA8914628	4086189	383116	0.09375875663117883	True
SWE__SAMEA8914632	4086189	620070	0.1517477532243369	True
SWE__SAMEA8914634	4086189	623728	0.15264296389618787	True
SWE__SAMEA8914609	4086189	627434	0.15354992145493027	True
SWE__SAMEA8914621	4086189	632796	0.15486214661142694	True
SWE__SAMEA8914623	4086189	629875	0.15414729959872145	True
SWE__SAMEA8914625	4086189	382714	0.09366037645346312	True
SWE__SAMEA8914626	4086189	629778	0.15412356109812836	True
TUN__SAMEA4752844	4086189	382948	0.09371764252705883	True
TUN__SAMEA4752845	4086189	658210	0.16108163376681794	True
TUN__SAMEA4752846	4086189	660572	0.16165967849260032	True
TUN__SAMEA4752850	4086189	671354	0.1642983229605875	True
USA__SAMN16357507	4086189	332268	0.08131488778419206	True
USA__SAMN16357509	4086189	382330	0.09356640135833169	True
USA__SAMN16357510	4086189	332268	0.08131488778419206	True
USA__SAMN03877216	4086189	362333	0.08867259933400046	True
USA__SAMN05333716	4086189	363345	0.08892026286596141	True
