genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMN03566782	SAMN03566782-GCA_001307625.1	SAMN03566782	GCA_001307625		NLD	Netherlands	2010	2010-01-01	2010-12-31	2010			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4109988	67.5	1	4109988	ok	Europe	local_fasta	2010_2014	ptxP3/fim3-1	4cab297256c7450870e0b7181d10a1434f7113615e0a523e6009b93813b951e2	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA1933007	SAMEA1933007-ERR361840	SAMEA1933007	GCA_001331255.1	ERR361840	KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3776414	68	771	8665	ok	Africa	local_fasta	pre2000	ptxP1/fim3-1	53b56171c401011ad2f7c1807c26539a6e28a547f30c38949c569762ada262dd	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN18620802	SAMN18620802-SRR14288327	SAMN18620802	GCA_030252955.1	SRR14288327	USA	USA	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3		23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2020_2022	ptxP3/fim3-1	5c273b6ea944045237f5f7108c75220bcd3f5b24344ce21819e7048cb225b038	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN10525643	SAMN10525643-SRR8689258	SAMN10525643	GCA_004102005.1	SRR8689258	IND	India	1977	1977-01-01	1977-12-31	1977			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3847610	68	264	20914	ok	Asia	local_fasta	pre2000	ptxP1/fim3-1	62e2ea68febc3afe767d3f1a2e66c0c598063624362001fdda5ef8785b6d3859	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN03566784	SAMN03566784-GCA_001307665.1	SAMN03566784	GCA_001307665		SWE	Sweden	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4106388	67.5	1	4106388	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-1	650701b081b378e80ccac889c69d1047810f8562748a4ba3d69723646e228619	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751257	SAMEA751257-ERR030012	SAMEA751257	GCA_001332175.1	ERR030012	USA	USA	2000	2000-01-01	2000-12-31	2000			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2000_2009	ptxP1/fim3-1	6703cbc91cb8f234ba471f75cf5a56514fa24e1c16758cdf308c4d7f514cabf8	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN10298214	SAMN10298214-SRR9118315	SAMN10298214	GCA_008823005.1	SRR9118315	GTM	Guatemala	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2010_2014	ptxP3/fim3-1	6759f70e973e631493f62ae393758709650b509931f93088df36c34b42e75b57	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN18620787	SAMN18620787-SRR14288343	SAMN18620787	GCA_030252995.1	SRR14288343	USA	USA	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4107444	67.5	1	4107444	ok	North_America	local_fasta	2020_2022	United States Sublineage 1	6df9b97138b6da64f91fc455836574ccbb5da717caaa578be26a8dc29ab81a2b	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN03784877	SAMN03784877-GCA_001187405.1	SAMN03784877	GCA_001187405		ITA	Italy	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3876671	68	322	20184	ok	Europe	local_fasta	2010_2014	ptxP3/fim3-1	6e5ebfd2842d40392afac08c750fe4342e580846fa171442488543d85d546441	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA1931871	SAMEA1931871-ERR361868	SAMEA1931871	GCA_001331215.1	ERR361868	KEN	Kenya	1975	1975-01-01	1975-12-31	1975			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3828032	68	407	15549	ok	Africa	local_fasta	pre2000	ptxP1/fim3-1	6f06d6afa000f1b3aa72ac8f2ef0beef8079e0230f1028bfce715d765074d88c	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN19416301	SAMN19416301-GCA_030644705.1	SAMN19416301	GCA_030644705		IND	India	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4124542	67.5	1	4124542	ok	Asia	local_fasta	2015_2019	ptxP1/fim3-1	747a7e11f74a30cf36b582e19e82237b159f7fb26c3c98177fda9e1b98ff298b	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751255	SAMEA751255-ERR030009	SAMEA751255	GCA_001196995.1	ERR030009	USA	USA	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3706214	67.5	1016	6820	ok	North_America	local_fasta	pre2000	ptxP3/fim3-1	7b1f256946e96f1cc4ba6c0401285925219bdd0be5824a2bd085c9f7f03a0811	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751519	SAMEA751519-ERR031085	SAMEA751519	GCA_001202455.1	ERR031085	ARG	Argentina	2007	2007-01-01	2007-12-31	2007			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3787366	68	781	8656	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	7bd6b0aadb644ad5a5536f01a26be27bdc334fa6c3ba485317174fb7794b566a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751309	SAMEA751309-ERR028832	SAMEA751309	GCA_001332275.1	ERR028832	SWE	Sweden	2004	2004-01-01	2004-12-31	2004			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3776137	68	668	9913	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-2	7d5978acd7197db6f85df7cdbbc04fd56631b57911f069cf1ebfd07613e991f6	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751136	SAMEA751136-GCA_001208205.1	SAMEA751136	GCA_001208205		ITA	Italy	1994	1994-01-01	1994-12-31	1994			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP5	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Europe	local_fasta	pre2000	others	7fde728f45b4693ecab2cf14362f59e931ed754c771d7ee80269005b3f81002b	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN08178168	SAMN08178168-SRR9006061	SAMN08178168	GCA_004009535.1	SRR9006061	USA	USA	2007	2007-01-01	2007-12-31	2007			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2000_2009	United States Sublineage 1	839ef94b1370384a019ef7421339df9b275d48608a6858702ca43a8590ec52b2	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751294	SAMEA751294-ERR028829	SAMEA751294	GCA_001332255.1	ERR028829	SWE	Sweden	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3813413	68	354	17389	ok	Europe	local_fasta	pre2000	ptxP3/fim3-1	849196e3acce5e59b3fb3f9927a60f53ea02fcf2859f930124fdbcd66a7d4f96	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN18620814	SAMN18620814-SRR14288314	SAMN18620814	GCA_030252895.1	SRR14288314	USA	USA	2020	2020-01-01	2020-12-31	2020			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4110659	67.5	1	4110659	ok	North_America	local_fasta	2020_2022	United States Sublineage 1	85552859f2047766fa3f02f930b6e38ccb93b98644236bf5f74d14cb564ad5f7	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA1931350	SAMEA1931350-GCA_001202695.1	SAMEA1931350	GCA_001202695	ERR361857	NLD	Netherlands	1965	1965-01-01	1965-12-31	1965			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3656794	67.5	1165	5907	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	86f107117ade3cf4acb58449c48d7c048106cb379b14871cc297c39ca8a70a60	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN03566781	SAMN03566781-GCA_001307605.1	SAMN03566781	GCA_001307605		NLD	Netherlands	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4105363	67.5	1	4105363	ok	Europe	local_fasta	pre2000	ptxP3/fim3-2	8997ca9238520babcf496aa5cdbb504f3e5b46c4ca07859567c90ca3ac7df483	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN05784484	SAMN05784484-GCA_020622475.1	SAMN05784484	GCA_020622475		BRA	Brazil	2008	2008-01-01	2008-12-31	2008			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3820982	68	285	21042	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	89a31a254ec840affb5fe58199a4d530f6b8e095227ed9f4e223d355067baf63	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751516	SAMEA751516-ERR031082	SAMEA751516	GCA_001333855.1	ERR031082	ARG	Argentina	1900	1900-01-01	1900-12-31	1900			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3726237	67.5	1192	5688	ok	South_America	local_fasta	pre2000	ptxP1/fim3-1	8a8557f9d405fe9278c3a682b56c52a50c3753f7d24e6874b97a7a5964144a83	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN19416302	SAMN19416302-GCF_030644685.1	SAMN19416302	GCF_030644685		IND	India	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4102969	67.5	1	4102969	ok	Asia	local_fasta	2015_2019	ptxP1/fim3-1	8c8d7642961a54cb1058acc3fc1e2600e85ca891e2f02df685a831bae0fb7d66	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751165	SAMEA751165-ERR029981	SAMEA751165	GCA_001331715.1	ERR029981	DNK	Denmark	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3783713	68	701	9543	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-1	8e919d9211913ccdb8cd929e109e6f42e67eea87408d58e8b09e27b5a311eac7	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751318	SAMEA751318-ERR037417	SAMEA751318	GCA_001332335.1	ERR037417	SWE	Sweden	1970	1970-01-01	1970-12-31	1970			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3780318	68	595	11537	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	90727b8bc30a9598f15646b6877a42410e9f2aaba10f15b9030c5fa02dff4ec8	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751244	SAMEA751244-ERR030018	SAMEA751244	GCA_001332115.1	ERR030018	USA	USA	1998	1998-01-01	1998-12-31	1998			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3768916	68	799	8343	ok	North_America	local_fasta	pre2000	ptxP3/fim3-1	92fb9ad18b8505f1c2c24e2b1f9b06e8b36511b64d0c0f076ff17533e13e21bd	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA1986111	SAMEA1986111-GCA_001201155.1	SAMEA1986111	GCA_001201155	ERR361855	ARG	Argentina	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3709130	67.5	940	7226	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	949ff9342bd016789b4a4f173bf7f0296617ef12f82303f4517629780e5c98eb	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN08524449	SAMN08524449-SRR9006066	SAMN08524449	GCA_004636965.1	SRR9006066	HTI	Haiti	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4087073	67.5	1	4087073	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-2	978668b83d04f49e61462e9ea0765dd43219831aa724fbb78bd78364d559244b	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN02940632	SAMN02940632-GCA_020622525.1	SAMN02940632	GCA_020622525	SRR1524955	BRA	Brazil	2011	2011-01-01	2011-12-31	2011			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3824688	68	295	20100	ok	South_America	local_fasta	2010_2014	ptxP3/fim3-2	97b71c264879d4774c71d5cc5144d457a97836dcaec7f89693b609437531e380	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751152	SAMEA751152-ERR029999	SAMEA751152	GCA_001198815.1	ERR029999	FIN	Finland	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3814006	68	367	16210	ok	Europe	local_fasta	pre2000	ptxP3/fim3-2	a681da3849add32644a3a8e5d9cd6708c219c3d3cd3210b6282c3d5a8c868e57	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN03566783	SAMN03566783-GCA_001307645.1	SAMN03566783	GCA_001307645		SWE	Sweden	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4104305	67.5	1	4104305	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-2	aba014c300ff5615d6c0896c89f8bb60447d208505c5bc3f5198a68391b811d7	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN40551699	SAMN40551699-GCF_037908205.1	SAMN40551699	GCF_037908205		ESP	Spain	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Europe	local_fasta	2023_2025	ptxP3/fim3-2	bc8ed0a6247fafc011eb33b51e011b957557afafb26430c140eb2f9aa6797b44	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA2015299	SAMEA2015299-ERR361867	SAMEA2015299	GCA_001196395.1	ERR361867	NLD	Netherlands	2000	2000-01-01	2000-12-31	2000			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3716652	67.5	929	6915	ok	Europe	local_fasta	2000_2009	ptxP1/fim3-1	c3218d35238e09c9b369c4fae48793cc0ffbbf0b8b29cceb44e2a1c9811e709f	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN07362433	SAMN07362433-SRR5858782	SAMN07362433	GCA_002406865.1	SRR5858782	MEX	Mexico	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3884116	68	317	19430	ok	North_America	local_fasta	2000_2009	ptxP3/fim3-2	c47e9266dd195a0f754b1380b623f864b3eca0ec7780baea212ac3b8890fcb01	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751461	SAMEA751461-ERR029982	SAMEA751461	GCA_001333215.1	ERR029982	CAN	Canada	2001	2001-01-01	2001-12-31	2001			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3799964	68	590	11259	ok	North_America	local_fasta	2000_2009	ptxP1/fim3-1	c51b4ddead635fd9fc3fc5d8128beff635cd01a9a71441c1377c38dd0e73b4d3	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMN11821785	SAMN11821785-SRR9123496	SAMN11821785	GCA_050360035.1	SRR9123496	USA	USA	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2010_2014	others	c6a6629ab4f3ccc359ef3a94bf628f9d593b10b403d076a29df8e3f9c47901b2	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
BG::SAMEA751343	SAMEA751343-ERR028828	SAMEA751343	GCA_001332475.1	ERR028828	SWE	Sweden	2002	2002-01-01	2002-12-31	2002			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3759871	67.5	900	7446	ok	Europe	local_fasta	2000_2009	ptxP1/fim3-1	c86eef165985b43c1b79de31ed41772a877c7bb1db9dcedf52a91799dddc2fc8	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	replicate_b
