genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMEA8914479	SAMEA8914479-ERR6096307	SAMEA8914479		ERR6096307	IRL	Ireland	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	0c2f1b7fbfb254c4cf218281aaecb9004334427a98c8217c3445d74f57ec57b1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057903	SAMEA10057903-ERR6722699	SAMEA10057903		ERR6722699	NOR	Norway	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP3/fim3-1	0c8ea319e0e9063eac49e8d4dfc0d0b8c103542ddeff0b01a10e43f318d49435	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396194	SAMN15396194-SRR12105038	SAMN15396194		SRR12105038	AUT	Austria	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	0cd79889d4717a159b348822a318c296a22661e01a020972e5da28aa20e565d1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914500	SAMEA8914500-ERR6096328	SAMEA8914500		ERR6096328	IRL	Ireland	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	0d049a86ac51aab690fd27e8bf9cb59daabf4700e70921d0d41eb3767d69eb7f	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914497	SAMEA8914497-ERR6096325	SAMEA8914497		ERR6096325	IRL	Ireland	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	0dd4d799461011f1a0059bbd56c9e065eba84760e584a86b215ddde4a4e29a35	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057952	SAMEA10057952-ERR6722747	SAMEA10057952		ERR6722747	NOR	Norway	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	others	0de4be2169460be6bc63f5ecf571779466d82659ae0449d06b9f6c1bc32df3de	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396117	SAMN15396117-SRR12105125	SAMN15396117		SRR12105125	AUT	Austria	2019	2019-01-01	2019-12-31	2019			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	0e0372b7be3f90547fff0c5658a277c194a2594d53c3ed36f6f95d62c51284a9	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057896	SAMEA10057896-ERR6722692	SAMEA10057896		ERR6722692	NOR	Norway	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP3/fim3-2	0e36745f4754e1a3bdc1c39c38df51fcd7902c30ab676cab24a86bb861eb0973	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914583	SAMEA8914583-ERR6096426	SAMEA8914583		ERR6096426	NOR	Norway	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	0e4d86e5a668ee03d5e1428c78e18c52e2184db892bdc84d6cd51677a7cfe960	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN12675034	SAMN12675034-SRR10058185	SAMN12675034		SRR10058185	IRN	Iran	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2010_2014	ptxP3/fim3-2	105a98739897a9ca36d6850af49b43b73a25c465cf59be550ec120eaf5237c66	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057989	SAMEA10057989-ERR6722784	SAMEA10057989		ERR6722784	NOR	Norway	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	MS-MT28	11fc35ed19989fbda3ceba2359721403e6b7399eb6de6e1f09b2590f96c35713	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN12675035	SAMN12675035-SRR10058174	SAMN12675035		SRR10058174	IRN	Iran	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2010_2014	ptxP3/fim3-2	14944c67d627c374f0963b22f93f2f9050d8646a4a13d45c64098e7d3c999102	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914410	SAMEA8914410-ERR6092204	SAMEA8914410		ERR6092204	DNK	Denmark	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	1534dae425fb6c98a6391e4244f06d06e0fa63cb02762564c5a49525399dfaaf	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914568	SAMEA8914568-ERR6096411	SAMEA8914568		ERR6096411	NLD	Netherlands	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	1538ff678372b9c5a6c0b94877bb77d17d4c086ad7192b84aff80dadc2119c95	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378420	SAMN16378420-SRR12778211	SAMN16378420		SRR12778211	ESP	Spain	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	1575551f0c56663b1b327e77b78ba7304d9c86b035d06d3750c082ba13da0e17	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057914	SAMEA10057914-ERR6722710	SAMEA10057914		ERR6722710	NOR	Norway	2001	2001-01-01	2001-12-31	2001			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP3/fim3-2	15e116a76de3fa0b370e05603b88acf74407d1b3b167b5096b7fc43d3b01116b	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914531	SAMEA8914531-ERR6097532	SAMEA8914531		ERR6097532	ITA	Italy	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-1	16c3780ea3b5f7fb97056ef819402a213f5615f3b49a444de45631c334576015	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN05908230	SAMN05908230-SRR4422991	SAMN05908230		SRR4422991	ISR	Israel	2007	2007-01-01	2007-12-31	2007			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2000_2009	ptxP3/fim3-1	17367d1852c55f26efcc8d4ffbab002cd6c69cab028e4da4c959cd1eb843cbd7	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914418	SAMEA8914418-ERR6096246	SAMEA8914418		ERR6096246	ESP	Spain	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP1/fim3-1	18cb64bef5b1190ca2bc52c8e939d87aaea88b140a544dd0eb9d6fdd7f3da86e	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN05908236	SAMN05908236-SRR4422989	SAMN05908236		SRR4422989	ISR	Israel	2008	2008-01-01	2008-12-31	2008			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Asia	ena_fastq_download	2000_2009	ptxP3/fim3-2	19657afccaea6d03dcf96baee7597b194036c0da78593e2682c9e326c6299a02	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378570	SAMN16378570-SRR12778398	SAMN16378570		SRR12778398	ESP	Spain	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP3/fim3-1	19e0c09297c91722d000e70345ecaa9ac52121596dd07c88d28876fa733a55e1	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057869	SAMEA10057869-ERR6722665	SAMEA10057869		ERR6722665	NOR	Norway	1996	1996-01-01	1996-12-31	1996			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP3/fim3-1	1b29f8a3e32d60834ba5193e9fbb7c269cc6b6ba938e09c5db0ae552a1312c2d	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914503	SAMEA8914503-ERR6096331	SAMEA8914503		ERR6096331	IRL	Ireland	2016	2016-01-01	2016-12-31	2016			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	1b33fd0a729132e1e258bd45787d18f986e212c8f584597df900aca259eff9fe	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057882	SAMEA10057882-ERR6722678	SAMEA10057882		ERR6722678	NOR	Norway	1997	1997-01-01	1997-12-31	1997			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP1/fim3-1	1b8b6dca860c9f2b171e0adcac501a0c3a6d5f10c1d5768641106c3e76c7977c	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN36430081	SAMN36430081-SRR25258333	SAMN36430081		SRR25258333	USA	USA	2023	2023-01-01	2023-12-31	2023			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2023_2025	ptxP3/fim3-2	1c0d8d58b2fb4c2ee18aa9e214a4797b552d3cd60e4b91343f6c160c23709761	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914452	SAMEA8914452-ERR6096280	SAMEA8914452		ERR6096280	FIN	Finland	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-1	1cb7b0e59b89d9c7513922beae597eaf767a9b22069fa4cf4f16aeb2462dbfb0	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN18620695	SAMN18620695-SRR14288280	SAMN18620695		SRR14288280	USA	USA	1998	1998-01-01	1998-12-31	1998			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	pre2000	ptxP3/fim3-2	1d9799bfef450b2f74da283df4f303a282ba362bb723f9d0801c8b4272d0411b	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057881	SAMEA10057881-ERR6722677	SAMEA10057881		ERR6722677	NOR	Norway	1997	1997-01-01	1997-12-31	1997			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	pre2000	ptxP1/fim3-1	1e2af742a8e05326cdbf7f4ab5a294aed4f22fc86bcf6f6be9d0268c658b1cee	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914547	SAMEA8914547-ERR6096390	SAMEA8914547		ERR6096390	NLD	Netherlands	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2010_2014	ptxP3/fim3-2	1e5d88d3fd0398eb23b229001fcfab83280b1cba13aad8230f05eb7a789ec6ca	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA10057955	SAMEA10057955-ERR6722750	SAMEA10057955		ERR6722750	NOR	Norway	2006	2006-01-01	2006-12-31	2006			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP3/fim3-2	1f5f73ac66ecc95454c7e236b6357b28681bf1dc79a751872e12e5b9408dc8b8	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914458	SAMEA8914458-ERR6096286	SAMEA8914458		ERR6096286	FIN	Finland	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			United States Sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	United States Sublineage 1	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	United States Sublineage 1	21bc9eaaa8915cfd2776410b32aae3e52f9363426d5921f7df85040f894a5859	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN06113458	SAMN06113458-SRR5080683	SAMN06113458		SRR5080683	CAN	Canada	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	ptxP3/fim3-1	22539954b5665a7ae091ea928f5463d5eed37a34032a18fc77cb0b64888fea62	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914402	SAMEA8914402-ERR6092196	SAMEA8914402		ERR6092196	DNK	Denmark	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	22c314519a7aeba565f89e2749a2640c9a256a10ae7f19fdf9cc84b61530cd56	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN06113443	SAMN06113443-SRR5080688	SAMN06113443		SRR5080688	CAN	Canada	2012	2012-01-01	2012-12-31	2012			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	2010_2014	ptxP3/fim3-2	2410f6c6eb560600e9150c00c8b33ead16c2e3b1817f5730d49127e4057d662c	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN16378352	SAMN16378352-SRR12778176	SAMN16378352		SRR12778176	ESP	Spain	2009	2009-01-01	2009-12-31	2009			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2000_2009	ptxP3/fim3-2	245715b4fc5f572fd9f0d51e315fe970eee91ff0e8f74d876981239ec07c4f4d	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN18620696	SAMN18620696-SRR14288279	SAMN18620696		SRR14288279	USA	USA	1998	1998-01-01	1998-12-31	1998			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							North_America	ena_fastq_download	pre2000	ptxP3/fim3-2	248e34c8967bd3d8d068ffab7af60d0cb092414506322ae47c73ab658d1abdea	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA8914562	SAMEA8914562-ERR6096405	SAMEA8914562		ERR6096405	NLD	Netherlands	2015	2015-01-01	2015-12-31	2015			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	ptxP3/fim3-2	2503b921ac94dfbd2094a1485e8315d836ce13f3c0600d5bb8bbd1cc9c48f2de	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN15396105	SAMN15396105-SRR12105149	SAMN15396105		SRR12105149	AUT	Austria	2019	2019-01-01	2019-12-31	2019			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.							Europe	ena_fastq_download	2015_2019	MS-MT28	253d741c82d95d66f3aa666cd0bc92d945c5fc6491948eb6d790e4823fc05ec0	2	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
